age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,earn,capital-remain
0, Private, Some-college, Never-married, Sales,,, Female,, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White,,0,, >50K.,0
, Private,, Married-civ-spouse, Machine-op-inspct, Husband,, Male,0, United-States, >50K.,0
1,, Some-college,, Protective-serv, Not-in-family,, Male,0, United-States, <=50K.,0
, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White,,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,, United-States, <=50K.,0
1, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0, Mexico, <=50K.,0
1, Private, HS-grad, Separated, Handlers-cleaners,,,,, Puerto-Rico, <=50K.,
1, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, <=50K.,0
1, Local-gov, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0, United-States, <=50K.,0
0,, 11th, Never-married, Other-service, Own-child, White, Male,0, United-States, <=50K.,0
,, Some-college,, Farming-fishing, Husband, White,,1, United-States, >50K.,
2,,, Married-civ-spouse, Prof-specialty,, White, Male,1,, >50K.,1
0, Private, HS-grad, Never-married, Handlers-cleaners, Own-child,, Male,0, United-States, <=50K.,0
,,, Never-married,, Own-child,, Male,0, United-States, <=50K.,0
1, Private, HS-grad,, Craft-repair, Husband, White, Male,0, United-States, >50K.,0
1, Private,, Divorced, Adm-clerical,,,,0, United-States, <=50K.,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband,, Male,1, United-States, >50K.,0
0, Private, HS-grad, Never-married,, Unmarried, White, Female,, United-States, <=50K.,0
1, Private, 9th, Divorced,, Unmarried,,,1, Dominican-Republic, <=50K.,0
1, Private, 10th, Widowed, Other-service, Unmarried, White, Female,, United-States, <=50K.,0
1,,, Married-civ-spouse, Farming-fishing, Husband, White,,1, United-States, <=50K.,0
1, Private, Bachelors, Divorced,, Unmarried, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, >50K.,0
1,, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,, <=50K.,0
1, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0, Mexico, <=50K.,0
1, Private,, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, >50K.,0
2, Private, HS-grad, Married-civ-spouse, Exec-managerial,, White, Male,0,, >50K.,1
1, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,1, United-States, >50K.,0
1, Private, HS-grad,,, Unmarried, Black,,0, United-States, >50K.,1
1, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband,, Male,1,, >50K.,
1, Private, HS-grad, Never-married,, Own-child, White, Female,,, <=50K.,0
1, Private, Assoc-voc, Divorced, Craft-repair, Unmarried,, Male,0,, <=50K.,0
1,, HS-grad, Widowed,, Unmarried, White, Female,0, Mexico, <=50K.,
1,, HS-grad, Never-married,, Own-child, White,,0, United-States, <=50K.,0
1, Local-gov, HS-grad,, Adm-clerical, Unmarried, White, Female,, United-States, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Other-service,, White, Female,0, United-States, >50K.,
1,, HS-grad,, Transport-moving, Husband,, Male,1, United-States, >50K.,0
1, Private, Bachelors, Married-civ-spouse,, Husband,, Male,1, United-States, >50K.,
1,, Bachelors, Never-married, Sales, Not-in-family, White, Male,0, United-States, <=50K.,
,, Prof-school,,, Husband, White, Male,1, United-States, >50K.,1
, Federal-gov, Assoc-acdm,, Protective-serv, Not-in-family, Black, Male,0, United-States, <=50K.,
,, Bachelors, Never-married, Adm-clerical,, Black, Female,0, United-States, <=50K.,0
1,, 11th, Married-civ-spouse,, Husband,, Male,,, <=50K.,0
1, Private,,,, Not-in-family, White, Male,1, United-States, <=50K.,0
1,, Some-college,, Handlers-cleaners, Other-relative, White, Male,0, United-States, <=50K.,0
1,, Some-college,, Exec-managerial, Own-child, White, Female,0,, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair,, White,,, United-States, >50K.,0
1, Self-emp-inc, Prof-school,, Prof-specialty,, White, Male,0, United-States, >50K.,0
1,, Some-college, Married-civ-spouse,, Husband,, Male,1, United-States, <=50K.,
1, Self-emp-not-inc, Some-college,, Sales, Husband, White, Male,1, United-States, >50K.,0
,, Masters, Married-civ-spouse, Prof-specialty, Wife,,,0, United-States, <=50K.,0
1, Private, 10th,, Other-service, Unmarried, White, Female,0, Germany, <=50K.,
1, Private,,, Sales, Husband, White, Male,1, United-States, <=50K.,0
, Private, 7th-8th, Separated, Craft-repair,, White, Male,0, Mexico, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,,0, United-States, <=50K.,0
1, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales,, White, Male,0, United-States, <=50K.,
1, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K.,0
1, Private, Bachelors,, Prof-specialty, Wife,,,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0, South, <=50K.,0
2,,,,, Husband, White, Male,0, United-States, <=50K.,0
1,, HS-grad,, Craft-repair, Other-relative, White, Male,0, United-States, <=50K.,
1, Self-emp-not-inc,, Married-civ-spouse, Exec-managerial,, Black, Male,, United-States, >50K.,0
,, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Self-emp-not-inc,, Married-AF-spouse, Exec-managerial, Wife,, Female,0,, >50K.,
1, Private,, Widowed, Adm-clerical,, Black, Female,0, United-States, <=50K.,
1,, 11th,, Transport-moving, Husband, White,,, United-States, >50K.,0
, Private,, Married-civ-spouse, Other-service, Husband,, Male,, Columbia, <=50K.,
, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0, United-States, <=50K.,0
1, Private, 11th, Widowed, Adm-clerical, Unmarried, White,,0, United-States, <=50K.,0
2, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,, United-States, <=50K.,
1,, HS-grad, Married-civ-spouse, Exec-managerial,, White,,, United-States, >50K.,0
1, Private, Bachelors, Divorced, Prof-specialty, Other-relative, White,,1,, >50K.,
, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,, <=50K.,0
1,, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,1, United-States, <=50K.,0
, Private, HS-grad, Never-married, Craft-repair,, White, Female,0, United-States, <=50K.,0
1,,, Never-married,, Own-child, White, Female,0,, <=50K.,0
, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,1, United-States, <=50K.,0
1, Private,,, Exec-managerial, Husband,, Male,0, Japan, >50K.,0
2,, HS-grad, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,
1, Private, Masters, Married-civ-spouse,, Husband,, Male,0,, <=50K.,0
1, Private, Bachelors,, Exec-managerial, Husband, White, Male,0,, <=50K.,0
1, Private, Bachelors, Never-married, Sales, Not-in-family, White,,0, United-States, <=50K.,0
1, Private, Assoc-acdm, Never-married, Tech-support,, White,,0, United-States, <=50K.,0
0, Private,, Never-married,, Own-child, White, Female,0, United-States, <=50K.,
1, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,, <=50K.,0
, Private, HS-grad,, Machine-op-inspct, Husband, White, Male,1,, <=50K.,0
1, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,1, United-States, <=50K.,0
1, Private,, Divorced, Adm-clerical,, White, Female,0, United-States, <=50K.,0
1,,, Never-married,, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Private,, Never-married,, Own-child, White, Female,0, United-States, <=50K.,0
1,, Bachelors,, Prof-specialty, Wife, White, Female,0, United-States, >50K.,0
, Private,, Divorced, Transport-moving,, White, Female,, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,, United-States, >50K.,0
, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,, United-States, <=50K.,0
1,, Assoc-acdm, Never-married,, Own-child, White,,0, United-States, <=50K.,0
1, Federal-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0, Mexico, <=50K.,
1, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, >50K.,0
1, Private,, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0, United-States, <=50K.,0
,, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,, Cambodia, <=50K.,0
1, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, >50K.,1
1, Self-emp-inc, Bachelors,,, Not-in-family, White, Male,0,, <=50K.,
2, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,,, <=50K.,0
1, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0, United-States, <=50K.,0
, Private,,,, Other-relative, White, Male,0, United-States, <=50K.,0
1, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0, United-States, <=50K.,
1, Private, Assoc-voc, Separated, Adm-clerical, Unmarried, Black, Female,0, United-States, <=50K.,0
, Private, HS-grad, Separated, Adm-clerical, Not-in-family,, Male,0,, >50K.,0
1, Private,, Divorced,, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Private, Some-college, Never-married, Adm-clerical, Unmarried,,,0, United-States, <=50K.,0
, Private, 11th, Never-married, Other-service, Own-child, White, Female,0, United-States, <=50K.,0
1,, Some-college, Never-married,, Own-child, White, Female,, United-States, <=50K.,0
2, Self-emp-inc,, Married-civ-spouse, Transport-moving, Husband,, Male,1, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0, United-States, >50K.,0
1, Private, HS-grad, Never-married,, Not-in-family, Black, Female,0, United-States, <=50K.,0
0,, Some-college,,, Own-child, Black, Female,, United-States, <=50K.,0
2, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband,, Male,0, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, >50K.,
2,, 10th,,,, White, Female,, United-States, <=50K.,0
, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,,, >50K.,0
1, Private,, Married-civ-spouse, Adm-clerical, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Sales,, White, Male,0,, <=50K.,
1, Private, Bachelors,,,,, Female,0,, <=50K.,0
1,, HS-grad, Married-civ-spouse, Exec-managerial,, White,,1, United-States, <=50K.,0
, Private, Some-college, Never-married, Sales, Own-child, White, Female,0, United-States, <=50K.,
,, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,, >50K.,0
1, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, <=50K.,0
1, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Private, Bachelors, Never-married, Adm-clerical, Own-child,, Male,0, United-States, <=50K.,0
, Private, Some-college,,, Not-in-family,, Male,0, United-States, <=50K.,0
1, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband,, Male,0, United-States, <=50K.,0
2, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0, United-States, <=50K.,0
1, Federal-gov, Masters,,, Husband, White, Male,, United-States, >50K.,0
1, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,, Male,0, United-States, <=50K.,0
1, State-gov, Bachelors, Never-married,, Not-in-family, White, Female,0,, <=50K.,0
1, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White,,0,, <=50K.,0
0, Local-gov, Some-college, Never-married, Protective-serv, Own-child, White, Male,0, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Prof-specialty, Husband, White,,1, United-States, >50K.,0
1, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0, United-States, <=50K.,0
1, Private, Some-college,, Machine-op-inspct, Husband, White, Male,0, Germany, <=50K.,0
1, State-gov, HS-grad, Married-civ-spouse, Other-service, Wife,, Female,0,, <=50K.,0
, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,, Puerto-Rico, <=50K.,0
, Private, Bachelors,, Sales, Husband,, Male,1, United-States, <=50K.,0
1, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White,,,, <=50K.,0
1, State-gov, HS-grad,, Other-service, Husband, White, Male,0, United-States, <=50K.,0
, State-gov,,, Protective-serv, Own-child,, Male,0,, <=50K.,0
1,,,, Exec-managerial, Husband, Black, Male,0, United-States, >50K.,0
, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White,,0, United-States, <=50K.,0
1, Private, Assoc-voc, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White,,0, United-States, <=50K.,
0,, Some-college,,, Own-child, White,,0, United-States, <=50K.,
1, State-gov,,,,,, Male,,, <=50K.,
1,, HS-grad, Divorced, Sales, Other-relative,, Male,1, United-States, <=50K.,
1, Federal-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0, Poland, >50K.,0
1, Private,, Never-married,, Not-in-family, White,,0, United-States, <=50K.,0
2,, Some-college, Widowed, Farming-fishing, Not-in-family, White, Female,1, United-States, <=50K.,0
1, Private, 7th-8th, Married-civ-spouse, Other-service, Husband,, Male,, Mexico, <=50K.,0
, Private, Some-college, Never-married,,, White, Male,0, United-States, <=50K.,0
1, Private, Some-college,, Sales, Wife, White, Female,0, United-States, <=50K.,0
, Private, Some-college, Divorced, Sales, Not-in-family,, Female,0,, <=50K.,0
, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0, United-States, <=50K.,
1, Private,, Divorced, Handlers-cleaners, Own-child, White, Male,, United-States, <=50K.,0
1, Private, Some-college,,, Own-child, Black,,0, United-States, <=50K.,0
1, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,1, United-States, >50K.,1
2, Private, HS-grad, Divorced,, Not-in-family, White, Female,, United-States, <=50K.,0
1,, HS-grad, Divorced, Craft-repair,, White, Male,0,, <=50K.,0
0, Private, HS-grad, Never-married, Transport-moving, Own-child,, Male,,, <=50K.,0
, Private,, Never-married, Other-service, Not-in-family, White, Male,0, United-States, <=50K.,0
, Private,, Never-married, Prof-specialty, Not-in-family, White, Male,0, United-States, <=50K.,0
, Private, Some-college, Married-civ-spouse, Craft-repair,, White, Male,0, United-States, <=50K.,0
1, Private, Assoc-voc,, Machine-op-inspct, Own-child, White, Male,0, United-States, <=50K.,
1, Private,, Never-married, Handlers-cleaners, Not-in-family, White, Male,, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Sales, Husband,, Male,1, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0, United-States, <=50K.,0
, State-gov, 9th, Married-civ-spouse,,,, Male,0, United-States, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, <=50K.,0
0, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Exec-managerial,, White, Male,, United-States, <=50K.,0
1, Private, 5th-6th, Never-married, Machine-op-inspct, Other-relative,, Male,0,, <=50K.,
2,,, Divorced, Prof-specialty, Not-in-family, White, Female,0, United-States, <=50K.,
1, Self-emp-not-inc, Some-college,, Craft-repair,, White, Male,0, United-States, >50K.,
,, 9th, Married-civ-spouse, Craft-repair, Husband, White,,, Mexico, <=50K.,0
, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband,, Male,, United-States, <=50K.,
1, Private, Bachelors, Divorced, Adm-clerical,, White, Female,, United-States, <=50K.,
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,, Male,, United-States, <=50K.,
1,, HS-grad, Married-civ-spouse,,, White, Female,, United-States, >50K.,0
, Private,, Never-married, Adm-clerical, Own-child, White,,0, United-States, <=50K.,0
, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,, Male,0,, >50K.,1
0, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0, United-States, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,1, United-States, >50K.,0
1,,, Never-married, Machine-op-inspct, Own-child,,,0, United-States, <=50K.,0
2, Private, 10th, Widowed,, Unmarried,, Female,0, United-States, <=50K.,0
1, Private,, Never-married, Transport-moving, Other-relative,, Male,0, United-States, <=50K.,
