age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,earn,capital-remain
2,, HS-grad, Married-civ-spouse, Farming-fishing, Husband,, Male,0, United-States, <=50K,
1,, Assoc-voc,,, Own-child, Black, Female,, United-States, <=50K,0
1,, Some-college, Married-civ-spouse,,,, Female,1, United-States, >50K,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White,,0, United-States, <=50K,
, Private,,, Transport-moving, Not-in-family, White,,,, <=50K,0
1, Private, Some-college, Never-married,, Not-in-family, Black, Male,0, United-States, <=50K,0
1, Private, Bachelors, Never-married,, Not-in-family, White, Male,0, United-States, <=50K,0
1, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White,,0,, <=50K,0
1, Local-gov,, Married-civ-spouse,, Husband,, Male,, United-States, <=50K,0
1, Private,,, Transport-moving, Husband,,,0, United-States, <=50K,0
0, Private,, Never-married, Other-service,,, Male,0, Mexico, <=50K,
1,, HS-grad, Never-married,, Other-relative,,,0,, <=50K,0
1, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,1, United-States, <=50K,0
0,, HS-grad, Never-married, Sales, Unmarried, Black, Male,0, Haiti, <=50K,0
1, Private,, Married-civ-spouse, Other-service, Husband, Black, Male,0,, <=50K,0
1, Private, Assoc-acdm, Never-married,, Not-in-family, White, Male,, United-States, <=50K,
1,,, Married-civ-spouse, Craft-repair, Husband, White, Male,, United-States, >50K,
1, State-gov,,,, Husband, White, Male,0, United-States, >50K,1
, Private, HS-grad, Never-married, Farming-fishing,, White, Male,0, United-States, <=50K,0
1, State-gov, Some-college, Never-married, Protective-serv, Own-child, Black,,0, United-States, <=50K,0
1, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0, United-States, <=50K,0
2,, 11th, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,
,, Assoc-voc, Divorced,, Unmarried,, Female,0, United-States, <=50K,0
1, Private, Assoc-acdm, Married-spouse-absent,, Not-in-family, White, Male,,, <=50K,
1, Private, Bachelors, Never-married, Prof-specialty, Own-child,, Male,0, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial,,, Male,0, United-States, >50K,0
1,, HS-grad, Married-civ-spouse, Other-service, Husband, White,,0, United-States, <=50K,0
, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, >50K,
1, Local-gov, 11th, Married-civ-spouse,, Husband,, Male,0, United-States, <=50K,0
1,, Bachelors,,, Husband, White, Male,0, United-States, >50K,0
1,, HS-grad, Married-civ-spouse, Adm-clerical,, White,,0, United-States, >50K,0
2, Private, 11th, Widowed, Other-service, Unmarried, Other,,0, United-States, <=50K,
1, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White,,0, United-States, >50K,0
1, Private, HS-grad, Married-civ-spouse,,, White, Female,0,, <=50K,0
1, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White,,0,, <=50K,0
1,, 10th,,, Wife, White, Female,0, United-States, <=50K,0
2, Private,, Married-civ-spouse,,, White, Male,0, United-States, >50K,0
1, Private, Bachelors,,,, White, Male,0,, <=50K,0
1, Private, Bachelors, Divorced, Exec-managerial,, White, Male,0,, >50K,0
1,, HS-grad,, Sales,, White, Male,1, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair,, White, Male,0, United-States, <=50K,0
1, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White,,, United-States, <=50K,0
1, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,, United-States, >50K,0
1, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0, United-States, <=50K,0
, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0, United-States, <=50K,0
0, Private, 11th,, Other-service, Own-child, White,,,, <=50K,0
1, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0, United-States, >50K,
, Private, HS-grad, Married-civ-spouse,, Husband, Black, Male,0, United-States, <=50K,
1, Private,, Never-married, Craft-repair, Not-in-family, Black, Male,0, United-States, <=50K,
, Local-gov, Some-college, Never-married, Adm-clerical, Own-child,, Female,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0, United-States, <=50K,0
1, Private, Some-college, Never-married,, Not-in-family, White, Male,0, United-States, <=50K,0
1, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, White,,0, United-States, <=50K,0
1, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,1, United-States, <=50K,
, Private, HS-grad, Divorced, Transport-moving,, White,,0, United-States, <=50K,0
1, Private, 5th-6th,, Craft-repair, Not-in-family,, Female,0, United-States, <=50K,
1, Private,, Married-civ-spouse, Craft-repair, Husband, White, Male,0,, <=50K,0
, Private, Some-college, Divorced, Sales, Not-in-family, White,,0, United-States, <=50K,0
1, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,, United-States, <=50K,0
,, HS-grad,,, Not-in-family, White, Female,0, United-States, <=50K,
1, Private,, Separated, Machine-op-inspct, Not-in-family, White, Male,0,, <=50K,0
, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0, United-States, >50K,0
0,,, Never-married, Adm-clerical,, White, Female,,, <=50K,
0,,, Never-married,, Other-relative, White, Female,0, United-States, <=50K,
, Private, HS-grad, Married-civ-spouse, Other-service,, White, Female,0, United-States, >50K,0
1, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,1, United-States, <=50K,0
1,,, Separated, Craft-repair, Not-in-family, White, Male,0, United-States, <=50K,0
1,, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,, >50K,1
1, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0, United-States, <=50K,0
, Private,, Married-civ-spouse,, Husband,, Male,0, United-States, <=50K,0
1, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0, United-States, <=50K,0
0,, HS-grad, Never-married,, Other-relative, White,,, United-States, <=50K,0
1, Private,, Married-civ-spouse, Exec-managerial,, White, Male,1, United-States, >50K,0
1, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,, Male,1, United-States, >50K,0
0, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0, United-States, <=50K,0
, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0, United-States, <=50K,0
1, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0, United-States, >50K,0
1, Private, Assoc-voc, Divorced, Tech-support, Not-in-family,,,1, United-States, <=50K,
, Private, 7th-8th,,,, Other, Male,0, Puerto-Rico, <=50K,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K,0
1, Private, HS-grad, Married-civ-spouse, Adm-clerical,,, Male,0, United-States, <=50K,0
, Self-emp-not-inc, HS-grad,, Craft-repair,,, Male,0, United-States, <=50K,0
1,, Some-college, Married-civ-spouse,, Wife, White,,, United-States, >50K,0
1,,, Married-civ-spouse,,, White, Male,1, United-States, <=50K,0
1, Local-gov, Some-college,, Other-service,, Black,,0, United-States, <=50K,0
1, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried,, Female,0,, <=50K,0
1, Private, Some-college, Divorced,, Unmarried, White, Female,0, United-States, <=50K,
1, Private, Doctorate,, Exec-managerial, Husband, White, Male,1, United-States, >50K,
1, State-gov,, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,0
1, Private, 12th, Divorced, Craft-repair, Not-in-family,, Male,1,, >50K,0
1, Private, 1st-4th,,, Husband,, Male,0, Mexico, <=50K,0
, Private,, Never-married, Other-service, Own-child,, Female,0, United-States, <=50K,0
, Local-gov, 11th,,, Not-in-family,,,, United-States, <=50K,0
,, HS-grad,, Transport-moving,, White, Female,0, United-States, <=50K,0
0,, Some-college, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,0
0, Private, 11th, Never-married, Handlers-cleaners, Own-child,, Male,,, <=50K,
1,, Bachelors, Married-civ-spouse,, Wife, White, Female,0,, >50K,0
,, HS-grad, Divorced,,, White,,0, United-States, <=50K,
, Private, 10th, Never-married, Craft-repair,, White,,,, <=50K,0
1, Private, HS-grad,,, Husband,, Male,1, United-States, <=50K,0
, Federal-gov, Masters, Never-married, Prof-specialty,, White, Male,, United-States, <=50K,0
1, Private, HS-grad,,, Not-in-family,, Male,1, Dominican-Republic, <=50K,
, Self-emp-inc,,, Exec-managerial, Husband, White, Male,0, United-States, >50K,0
1, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,, United-States, <=50K,0
2,, HS-grad, Widowed,,, White, Male,, United-States, <=50K,0
,, 11th, Never-married,, Own-child, White, Male,0,, <=50K,0
, Self-emp-not-inc, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family,,,, United-States, <=50K,0
1, Private, Assoc-acdm, Married-civ-spouse, Other-service,, White, Female,0, United-States, >50K,0
1, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander,,, Philippines, <=50K,0
, Private, Masters,, Prof-specialty, Husband, White, Male,, United-States, >50K,
1, Local-gov, HS-grad, Never-married, Farming-fishing,,, Male,1, United-States, <=50K,0
1,, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0, United-States, <=50K,0
1, Private,,, Adm-clerical, Husband, White, Male,, United-States, <=50K,0
, Local-gov,, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,, <=50K,0
1, Private, Bachelors, Never-married, Prof-specialty,, White, Male,0, United-States, <=50K,0
, Private, HS-grad, Divorced, Adm-clerical,,, Female,0, United-States, <=50K,0
1, Federal-gov, HS-grad, Never-married, Armed-Forces,, White,,0, United-States, <=50K,0
1,, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, >50K,
1,, 9th, Never-married, Craft-repair, Other-relative, White, Male,0, Mexico, <=50K,0
0, Private,, Never-married,,, White,,0, United-States, <=50K,0
1, Private, HS-grad,, Exec-managerial, Unmarried, Black, Female,, United-States, <=50K,
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0, United-States, <=50K,
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,, Male,0, United-States, <=50K,
0,, 11th, Never-married,, Own-child,, Female,0, United-States, <=50K,0
, Private,,, Machine-op-inspct, Own-child, Black, Female,0, United-States, <=50K,0
1,, Some-college, Married-civ-spouse,, Husband, White, Male,1, United-States, >50K,0
1,, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, >50K,0
1, Private, Assoc-acdm,, Exec-managerial, Husband, Black, Male,,, >50K,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0, United-States, >50K,0
, Private, Assoc-voc, Married-civ-spouse,, Husband, Asian-Pac-Islander, Male,0, United-States, >50K,0
1, Private, HS-grad,,, Wife, White, Female,0, United-States, <=50K,0
1, Private, Some-college,, Transport-moving, Husband, Black, Male,1,, <=50K,0
1, Private, HS-grad,, Transport-moving,, White, Male,1,, <=50K,0
1,, Some-college, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K,0
, Private, Assoc-acdm,, Farming-fishing,, White,,0, United-States, <=50K,0
1, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,, <=50K,0
, Private, Bachelors, Married-civ-spouse,,, White,,1, United-States, <=50K,0
1,, 1st-4th,, Craft-repair,, White, Male,0, United-States, <=50K,0
1, Private, Bachelors, Never-married, Tech-support,, White, Female,0, United-States, <=50K,0
1, Private,, Married-civ-spouse, Adm-clerical, Wife, White, Female,1,, <=50K,0
1, Private, HS-grad, Divorced, Transport-moving,, White, Male,0, United-States, <=50K,0
, Private,, Married-civ-spouse, Transport-moving,, White, Male,0, United-States, <=50K,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, >50K,0
, Private, Bachelors, Married-civ-spouse, Tech-support,, White, Female,, United-States, >50K,0
, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,, United-States, >50K,0
,, Some-college, Never-married,, Own-child,,,, United-States, <=50K,0
1, Private, HS-grad,,,, White, Male,0, United-States, <=50K,0
1,, HS-grad,, Transport-moving,, White, Male,, United-States, <=50K,0
2, Private,, Divorced,,, White, Female,, United-States, <=50K,0
1,,, Never-married, Craft-repair, Not-in-family, White, Female,, United-States, <=50K,0
0, Private, 9th, Never-married, Other-service, Not-in-family, White, Male,0, United-States, <=50K,0
, Private, Some-college,, Handlers-cleaners, Own-child,, Male,0, United-States, <=50K,0
, Private, 10th, Never-married,, Not-in-family, White, Male,0,, <=50K,0
1, Private, HS-grad, Never-married, Other-service,, White, Female,0, United-States, <=50K,0
1,, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0, Portugal, <=50K,0
1,, Some-college,, Craft-repair, Husband, White,,0, United-States, <=50K,0
1, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0, United-States, <=50K,0
1, Private,, Married-spouse-absent, Craft-repair, Unmarried, White, Female,0,, <=50K,
1,, 12th, Never-married,,, Black, Male,0, United-States, <=50K,0
1, Private, Some-college, Married-spouse-absent, Adm-clerical, Own-child, Black, Female,0, United-States, <=50K,0
,, 1st-4th, Married-civ-spouse,, Husband, White,,, United-States, <=50K,0
1, Local-gov, HS-grad,,, Husband, White, Male,0, United-States, <=50K,0
1, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,, United-States, <=50K,0
1, Private, Bachelors, Married-civ-spouse,, Husband, White, Male,1,, >50K,1
1, Private,, Never-married, Other-service, Not-in-family, White, Female,0, United-States, <=50K,0
1, Federal-gov, HS-grad,, Adm-clerical, Not-in-family, White, Male,0, United-States, <=50K,
1, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,1, United-States, <=50K,0
, Private,, Divorced, Prof-specialty, Unmarried, White, Female,0, United-States, <=50K,0
, Private, Bachelors,, Craft-repair, Own-child, White, Male,0, United-States, <=50K,0
1,, HS-grad, Divorced, Adm-clerical, Unmarried, White,,0, United-States, <=50K,0
0,,,, Machine-op-inspct, Own-child,, Male,0, United-States, <=50K,
,, 5th-6th, Never-married,, Own-child,,,0, El-Salvador, <=50K,0
, Private,, Never-married,,, White, Female,0, United-States, <=50K,0
,, HS-grad,,, Husband, White, Male,0, United-States, <=50K,0
1, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0, Poland, <=50K,0
2, Local-gov, HS-grad, Married-civ-spouse, Transport-moving,,, Male,, United-States, <=50K,0
, Private, Some-college, Married-civ-spouse, Adm-clerical,, White, Male,0,, <=50K,0
1, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0, France, <=50K,0
1, Private, Bachelors,,, Not-in-family,,,0,, <=50K,0
, Private, Bachelors, Never-married,, Not-in-family, Black, Male,, United-States, <=50K,
0, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0, United-States, <=50K,0
1, Private,, Married-civ-spouse,,, White, Male,0,, <=50K,0
1, Local-gov, HS-grad, Separated,, Unmarried, Black, Female,, United-States, <=50K,0
1, Private, HS-grad, Divorced, Other-service,,, Female,0, United-States, <=50K,0
1, Private, Assoc-voc, Married-spouse-absent, Handlers-cleaners,, White, Male,0,, <=50K,0
1,, 5th-6th, Widowed,, Unmarried, Black, Female,0, United-States, <=50K,0
1, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family,, Male,0,, <=50K,0
1, Private,, Married-civ-spouse, Prof-specialty,, White, Male,, United-States, >50K,0
1,, HS-grad, Divorced,, Not-in-family,, Male,,, <=50K,
1,, Assoc-voc, Widowed,,,, Female,0, United-States, <=50K,0
1, Private, Some-college, Never-married, Adm-clerical,, Amer-Indian-Eskimo, Female,0, United-States, <=50K,0
0,, Some-college, Never-married,,, White, Male,0, United-States, <=50K,0
1,, Some-college, Never-married,, Unmarried, White, Female,0,, <=50K,0
, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, >50K,
, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K,1
1,, HS-grad,, Exec-managerial,, White, Male,1, United-States, >50K,
1,, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Male,1, United-States, <=50K,0
, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband,, Male,0,, >50K,0
1, Private,, Divorced, Machine-op-inspct, Unmarried, White, Male,, United-States, >50K,0
1, Private,,, Sales, Wife, White, Female,0, United-States, <=50K,0
